11980, 0. 0. 0 0. 0. 0;
11990, 0. 0. 0 0. 0. 0;
12000, 0. 0. 0 0. 0. 0;
12010, 0. 0. 0 0. 0. 0;
12020, 0. 0. 0 0. 0. 0;
12030, 0. 0. 0 0. 0. 0;
12040, 0. 0. 0 0. 0. 0;
12050, 0. 0. 0 0. 0. 0;
12060, 0. 0. 0 0. 0. 0;
12070, 0. 0. 0 0. 0. 0;
12080, 0. 0. 0 0. 0. 0;
12090, 0. 0. 0 0. 0. 0;
12100, 0. 0. 0 0. 0. 0;
12110, 0. 0. 0 0. 0. 0;
12120, 0. 0. 0 0. 0. 0;
12130, 0. 0. 0 0. 0. 0;
12140, 0. 0. 0 0. 0. 0;
12150, 0. 0. 0 0. 0. 0;
12160, 0. 0. 0 0. 0. 0;
12170, 0. 0. 0 0. 0. 0;
12180, 0. 0. 0 0. 0. 0;
12190, 0. 0. 0 0. 0. 0;
12200, 0. 0. 0 0. 0. 0;
12210, 0. 0. 0 0. 0. 0;
12220, 0. 0. 0 0. 0. 0;
12230, 0. 0. 0 0. 0. 0;
12240, 0. 0. 0 0. 0. 0;
12250, 0. 0. 0 0. 0. 0;
12260, 0. 0. 0 0. 0. 0;
12270, 0. 0. 0 0. 0. 0;
12280, 0. 0. 0 0. 0. 0;
12290, 0. 0. 0 0. 0. 0;
12300, 0. 0. 0 0. 0. 0;
12310, 0. 0. 0 0. 0. 0;
12320, 0. 0. 0 0. 0. 0;
12330, 0. 0. 0 0. 0. 0;
12340, 0. 0. 0 0. 0. 0;
12350, 0. 0. 0 0. 0. 0;
12360, 0. 0. 0 0. 0. 0;
12370, 0. 0. 0 0. 0. 0;
12380, 0. 0. 0 0. 0. 0;
12390, 0. 0. 0 0. 0. 0;
12400, 0. 0. 0 0. 0. 0;
12410, 0. 0. 0 0. 0. 0;
12420, 0. 0. 0 0. 0. 0;
12430, 0. 0. 0 0. 0. 0;
12440, 0. 0. 0 0. 0. 0;
12450, 0. 0. 0 0. 0. 0;
12460, 0. 0. 0 0. 0. 0;
12470, 0. 0. 0 0. 0. 0;
12480, 0. 0. 0 0. 0. 0;
12490, 0. 0. 0 0. 0. 0;
12500, 0. 0. 0 0. 0. 0;
12510, 0. 0. 0 0. 0. 0;
12520, 0. 0. 0 0. 0. 0;
12530, 0. 0. 0 0. 0. 0;
12540, 0. 0. 0 0. 0. 0;
12550, 0. 0. 0 0. 0. 0;
12560, 0. 0. 0 0. 0. 0;
12570, 0. 0. 0 0. 0. 0;
12580, 0. 0. 0 0. 0. 0;
12590, 0. 0. 0 0. 0. 0;
12600, 0. 0. 0 0. 0. 0;
12610, 0. 0. 0 0. 0. 0;
12620, 0. 0. 0 0. 0. 0;
12630, 0. 0. 0 0. 0. 0;
12640, 0. 0. 0 0. 0. 0;
12650, 0. 0. 0 0. 0. 0;
12660, 0. 0. 0 0. 0. 0;
12670, 0. 0. 0 0. 0. 0;
12680, 0. 0. 0 0. 0. 0;
12690, 0. 0. 0 0. 0. 0;
12700, 0. 0. 0 0. 0. 0;
12710, 0. 0. 0 0. 0. 0;
12720, 0. 0. 0 0. 0. 0;
12730, 0. 0. 0 0. 0. 0;
12740, 0. 0. 0 0. 0. 0;
12750, 0. 0. 0 0. 0. 0;
12760, 0. 0. 0 0. 0. 0;
12770, 0. 0. 0 0. 0. 0;
12780, 0. 0. 0 0. 0. 0;
12790, 0. 0. 0 0. 0. 0;
12800, 0. 0. 0 0. 0. 0;
12810, 0. 0. 0 0. 0. 0;
12820, 0. 0. 0 0. 0. 0;
12830, 0. 0. 0 0. 0. 0;
12840, 0. 0. 0 0. 0. 0;
12850, 0. 0. 0 0. 0. 0;
12860, 0. 0. 0 0. 0. 0;
12870, 0. 0. 0 0. 0. 0;
12880, 0. 0. 0 0. 0. 0;
12890, 0. 0. 0 0. 0. 0;
12900, 0. 0. 0 0. 0. 0;
12910, 0. 0. 0 0. 0. 0;
12920, 0. 0. 0 0. 0. 0;
12930, 0. 0. 0 0. 0. 0;
12940, 0. 0. 0 0. 0. 0;
12950, 0. 0. 0 0. 0. 0;
12960, 0. 0. 0 0. 0. 0;
12970, 0. 0. 0 0. 0. 0;
12980, 0. 0. 0 0. 0. 0;
12990, 0. 0. 0 0. 0. 0;
13000, 0. 0. 0 0. 0. 0;
13010, 0. 0. 0 0. 0. 0;
13020, 0. 0. 0 0. 0. 0;
13030, 0. 0. 0 0. 0. 0;
13040, 0. 0. 0 0. 0. 0;
13050, 0. 0. 0 0. 0. 0;
13060, 0. 0. 0 0. 0. 0;
13070, 0. 0. 0 0. 0. 0;
13080, 0. 0. 0 0. 0. 0;
13090, 0. 0. 0 0. 0. 0;
13100, 0. 0. 0 0. 0. 0;
13110, 0. 0. 0 0. 0. 0;
13120, 0. 0. 0 0. 0. 0;
13130, 0. 0. 0 0. 0. 0;
13140, 0. 0. 0 0. 0. 0;
13150, 0. 0. 0 0. 0. 0;
13160, 0. 0. 0 0. 0. 0;
13170, 0. 0. 0 0. 0. 0;
13180, 0. 0. 0 0. 0. 0;
13190, 0. 0. 0 0. 0. 0;
13200, 0. 0. 0 0. 0. 0;
13210, 0. 0. 0 0. 0. 0;
13220, 0. 0. 0 0. 0. 0;
13230, 0. 0. 0 0. 0. 0;
13240, 0. 0. 0 0. 0. 0;
13250, 0. 0. 0 0. 0. 0;
13260, 0. 0. 0 0. 0. 0;
13270, 0. 0. 0 0. 0. 0;
13280, 0. 0. 0 0. 0. 0;
13290, 0. 0. 0 0. 0. 0;
13300, 0. 0. 0 0. 0. 0;
13310, 0. 0. 0 0. 0. 0;
13320, 0. 0. 0 0. 0. 0;
13330, 0. 0. 0 0. 0. 0;
13340, 0. 0. 0 0. 0. 0;
13350, 0. 0. 0 0. 0. 0;
13360, 0. 0. 0 0. 0. 0;
13370, 0. 0. 0 0. 0. 0;
13380, 0. 0. 0 0. 0. 0;
13390, 0. 0. 0 0. 0. 0;
13400, 0. 0. 0 0. 0. 0;
13410, 0. 0. 0 0. 0. 0;
13420, 0. 0. 0 0. 0. 0;
13430, 0. 0. 0 0. 0. 0;
13440, 0. 0. 0 0. 0. 0;
13450, 0. 0. 0 0. 0. 0;
13460, 0. 0. 0 0. 0. 0;
13470, 0. 0. 0 0. 0. 0;
13480, 0. 0. 0 0. 0. 0;
13490, 0. 0. 0 0. 0. 0;
13500, 0. 0. 0 0. 0. 0;
13510, 0. 0. 0 0. 0. 0;
13520, 0. 0. 0 0. 0. 0;
13530, 0. 0. 0 0. 0. 0;
13540, 0. 0. 0 0. 0. 0;
13550, 0. 0. 0 0. 0. 0;
13560, 0. 0. 0 0. 0. 0;
13570, 0. 0. 0 0. 0. 0;
13580, 0. 0. 0 0. 0. 0;
13590, 0. 0. 0 0. 0. 0;
13600, 0. 0. 0 0. 0. 0;
13610, 0. 0. 0 0. 0. 0;
13620, 0. 0. 0 0. 0. 0;
13630, 0. 0. 0 0. 0. 0;
13640, 0. 0. 0 0. 0. 0;
13650, 0. 0. 0 0. 0. 0;
13660, 0. 0. 0 0. 0. 0;
13670, 0. 0. 0 0. 0. 0;
13680, 0. 0. 0 0. 0. 0;
13690, 0. 0. 0 0. 0. 0;
13700, 0. 0. 0 0. 0. 0;
13710, 0. 0. 0 0. 0. 0;
13720, 0. 0. 0 0. 0. 0;
13730, 0. 0. 0 0. 0. 0;
13740, 0. 0. 0 0. 0. 0;
13750, 0. 0. 0 0. 0. 0;
13760, 0. 0. 0 0. 0. 0;
13770, 0. 0. 0 0. 0. 0;
13780, 0. 0. 0 0. 0. 0;
13790, 0. 0. 0 0. 0. 0;
13800, 0. 0. 0 0. 0. 0;
13810, 0. 0. 0 0. 0. 0;
13820, 0. 0. 0 0. 0. 0;
13830, 0. 0. 0 0. 0. 0;
13840, 0. 0. 0 0. 0. 0;
13850, 0. 0. 0 0. 0. 0;
13860, 0. 0. 0 0. 0. 0;
13870, 0. 0. 0 0. 0. 0;
13880, 0. 0. 0 0. 0. 0;
13890, 0. 0. 0 0. 0. 0;
13900, 0. 0. 0 0. 0. 0;
13910, 0. 0. 0 0. 0. 0;
13920, 0. 0. 0 0. 0. 0;
13930, 0. 0. 0 0. 0. 0;
13940, 0. 0. 0 0. 0. 0;
13950, 0. 0. 0 0. 0. 0;
13960, 0. 0. 0 0. 0. 0;
13970, 0. 0. 0 0. 0. 0;
13980, 0. 0. 0 0. 0. 0;
13990, 0. 0. 0 0. 0. 0;
14000, 0. 0. 0 0. 0. 0;
14010, 0. 0. 0 0. 0. 0;
14020, 0. 0. 0 0. 0. 0;
14030, 0. 0. 0 0. 0. 0;
14040, 0. 0. 0 0. 0. 0;
14050, 0. 0. 0 0. 0. 0;
14060, 0. 0. 0 0. 0. 0;
14070, 0. 0. 0 0. 0. 0;
14080, 0. 0. 0 0. 0. 0;
14090, 0. 0. 0 0. 0. 0;
14100, 0. 0. 0 0. 0. 0;
14110, 0. 0. 0 0. 0. 0;
14120, 0. 0. 0 0. 0. 0;
14130, 0. 0. 0 0. 0. 0;
14140, 0. 0. 0 0. 0. 0;
14150, 0. 0. 0 0. 0. 0;
14160, 0. 0. 0 0. 0. 0;
14170, 0. 0. 0 0. 0. 0;
14180, 0. 0. 0 0. 0. 0;
14190, 0. 0. 0 0. 0. 0;
14200, 0. 0. 0 0. 0. 0;
14210, 0. 0. 0 0. 0. 0;
14220, 0. 0. 0 0. 0. 0;
14230, 0. 0. 0 0. 0. 0;
14240, 0. 0. 0 0. 0. 0;
