11285, 0.091014 0.550879 1 0.105129 0.577488 1;
11295, 0.090488 0.544332 1 0.105129 0.577488 1;
11305, 0.090488 0.540591 1 0.105129 0.577488 1;
11315, 0.090488 0.534044 1 0.105129 0.577488 1;
11325, 0.090488 0.534044 1 0.105129 0.577488 1;
11335, 0.089962 0.522821 1 0.105129 0.577488 1;
11345, 0.089436 0.514403 1 0.105129 0.577488 1;
11355, 0.089436 0.514403 1 0.105129 0.577488 1;
11365, 0.08891 0.502245 1 0.105129 0.577488 1;
11375, 0.08891 0.497568 1 0.105978 0.577488 1;
11385, 0.08891 0.493827 1 0.105978 0.577488 1;
11395, 0.088384 0.486345 1 0.105978 0.577488 1;
11405, 0.087858 0.477927 1 0.105978 0.577488 1;
11415, 0.087858 0.475122 1 0.105978 0.577488 1;
11425, 0.087858 0.475122 1 0.105978 0.577488 1;
11435, 0.087332 0.461092 1 0.105978 0.577488 1;
11445, 0.087332 0.458287 1 0.105978 0.577488 1;
11455, 0.087332 0.455481 1 0.105978 0.577488 1;
11465, 0.087332 0.448934 1 0.105978 0.577488 1;
11475, 0.087858 0.442387 1 0.105978 0.577488 1;
11485, 0.087858 0.438646 1 0.105978 0.577488 1;
11495, 0.088384 0.433034 1 0.105978 0.577488 1;
11505, 0.088384 0.429293 1 0.105978 0.577488 1;
11515, 0.088384 0.422746 1 0.105978 0.577488 1;
11525, 0.08891 0.416199 1 0.105978 0.577488 1;
11535, 0.08891 0.412458 1 0.105978 0.577488 1;
11545, 0.08891 0.408717 1 0.105978 0.577488 1;
11555, 0.08891 0.404976 1 0.105978 0.577488 1;
11565, 0.08891 0.397493 1 0.105978 0.577488 1;
11575, 0.089436 0.390947 1 0.105978 0.577488 1;
11585, 0.089436 0.388141 1 0.105978 0.577488 1;
11595, 0.089436 0.382529 1 0.105978 0.577488 1;
11605, 0.089436 0.380658 1 0.105978 0.577488 1;
11615, 0.089436 0.376917 1 0.105978 0.577488 1;
11625, 0.089436 0.376917 1 0.105978 0.577488 1;
11635, 0.089436 0.372241 1 0.105978 0.577488 1;
11645, 0.089436 0.37037 1 0.105978 0.577488 1;
11655, 0.089436 0.3685 1 0.105978 0.577488 1;
11665, 0.089962 0.367565 1 0.106827 0.577488 1;
11675, 0.089962 0.363823 1 0.106827 0.577488 1;
11685, 0.089962 0.363823 1 0.106827 0.577488 1;
11695, 0.090488 0.361018 1 0.106827 0.577488 1;
11705, 0.090488 0.361018 1 0.106827 0.577488 1;
11715, 0.090488 0.359147 1 0.106827 0.577488 1;
11725, 0.090488 0.359147 1 0.106827 0.577488 1;
11735, 0.090488 0.357276 1 0.106827 0.577488 1;
11745, 0.090488 0.355406 1 0.106827 0.577488 1;
11755, 0.090488 0.355406 1 0.106827 0.577488 1;
11765, 0.090488 0.355406 1 0.106827 0.577488 1;
11775, 0.090488 0.355406 1 0. 0. 0;
11785, 0.090488 0.355406 1 0. 0. 0;
11795, 0. 0. 0 0. 0. 0;
11805, 0. 0. 0 0. 0. 0;
11815, 0. 0. 0 0. 0. 0;
11825, 0. 0. 0 0. 0. 0;
11835, 0. 0. 0 0. 0. 0;
11845, 0. 0. 0 0. 0. 0;
11855, 0. 0. 0 0. 0. 0;
11865, 0. 0. 0 0. 0. 0;
11875, 0. 0. 0 0. 0. 0;
11885, 0. 0. 0 0. 0. 0;
11895, 0. 0. 0 0. 0. 0;
11905, 0. 0. 0 0. 0. 0;
11915, 0. 0. 0 0. 0. 0;
11925, 0. 0. 0 0. 0. 0;
11935, 0. 0. 0 0. 0. 0;
11945, 0. 0. 0 0. 0. 0;
11955, 0. 0. 0 0. 0. 0;
11965, 0. 0. 0 0. 0. 0;
11975, 0. 0. 0 0. 0. 0;
11985, 0. 0. 0 0. 0. 0;
11995, 0. 0. 0 0. 0. 0;
12005, 0. 0. 0 0. 0. 0;
12015, 0. 0. 0 0. 0. 0;
12025, 0. 0. 0 0. 0. 0;
12035, 0. 0. 0 0. 0. 0;
12045, 0. 0. 0 0. 0. 0;
12055, 0. 0. 0 0. 0. 0;
12065, 0. 0. 0 0. 0. 0;
12075, 0. 0. 0 0. 0. 0;
12085, 0. 0. 0 0. 0. 0;
12095, 0. 0. 0 0. 0. 0;
12105, 0. 0. 0 0. 0. 0;
12115, 0. 0. 0 0. 0. 0;
12125, 0. 0. 0 0. 0. 0;
12135, 0. 0. 0 0. 0. 0;
12145, 0. 0. 0 0. 0. 0;
12155, 0. 0. 0 0. 0. 0;
12165, 0. 0. 0 0. 0. 0;
12175, 0. 0. 0 0. 0. 0;
12185, 0. 0. 0 0. 0. 0;
12195, 0. 0. 0 0. 0. 0;
12205, 0. 0. 0 0. 0. 0;
12215, 0. 0. 0 0. 0. 0;
12225, 0. 0. 0 0. 0. 0;
12235, 0. 0. 0 0. 0. 0;
12245, 0. 0. 0 0. 0. 0;
12255, 0. 0. 0 0. 0. 0;
12265, 0. 0. 0 0. 0. 0;
12275, 0. 0. 0 0. 0. 0;
12285, 0. 0. 0 0. 0. 0;
12295, 0. 0. 0 0. 0. 0;
12305, 0. 0. 0 0. 0. 0;
12315, 0. 0. 0 0. 0. 0;
12325, 0. 0. 0 0. 0. 0;
12335, 0. 0. 0 0. 0. 0;
12345, 0. 0. 0 0. 0. 0;
12355, 0. 0. 0 0. 0. 0;
12365, 0. 0. 0 0. 0. 0;
12375, 0. 0. 0 0. 0. 0;
12385, 0. 0. 0 0. 0. 0;
12395, 0. 0. 0 0. 0. 0;
12405, 0. 0. 0 0. 0. 0;
12415, 0. 0. 0 0. 0. 0;
12425, 0. 0. 0 0. 0. 0;
12435, 0. 0. 0 0. 0. 0;
12445, 0. 0. 0 0. 0. 0;
12455, 0. 0. 0 0. 0. 0;
12465, 0. 0. 0 0. 0. 0;
12475, 0. 0. 0 0. 0. 0;
12485, 0. 0. 0 0. 0. 0;
12495, 0. 0. 0 0. 0. 0;
12505, 0. 0. 0 0. 0. 0;
12515, 0. 0. 0 0. 0. 0;
12525, 0. 0. 0 0. 0. 0;
12535, 0. 0. 0 0. 0. 0;
12545, 0. 0. 0 0. 0. 0;
12555, 0. 0. 0 0. 0. 0;
12565, 0. 0. 0 0. 0. 0;
12575, 0. 0. 0 0. 0. 0;
12585, 0. 0. 0 0. 0. 0;
12595, 0. 0. 0 0. 0. 0;
12605, 0. 0. 0 0. 0. 0;
12615, 0. 0. 0 0. 0. 0;
12625, 0. 0. 0 0. 0. 0;
12635, 0. 0. 0 0. 0. 0;
12645, 0. 0. 0 0. 0. 0;
12655, 0. 0. 0 0. 0. 0;
12665, 0. 0. 0 0. 0. 0;
12675, 0. 0. 0 0. 0. 0;
12685, 0. 0. 0 0. 0. 0;
12695, 0. 0. 0 0. 0. 0;
12705, 0. 0. 0 0. 0. 0;
12715, 0. 0. 0 0. 0. 0;
12725, 0. 0. 0 0. 0. 0;
12735, 0. 0. 0 0. 0. 0;
12745, 0. 0. 0 0. 0. 0;
12755, 0. 0. 0 0. 0. 0;
12765, 0. 0. 0 0. 0. 0;
12775, 0. 0. 0 0. 0. 0;
12785, 0. 0. 0 0. 0. 0;
12795, 0. 0. 0 0. 0. 0;
12805, 0. 0. 0 0. 0. 0;
12815, 0. 0. 0 0. 0. 0;
12825, 0. 0. 0 0. 0. 0;
12835, 0. 0. 0 0. 0. 0;
12845, 0. 0. 0 0. 0. 0;
12855, 0. 0. 0 0. 0. 0;
12865, 0. 0. 0 0. 0. 0;
12875, 0. 0. 0 0. 0. 0;
12885, 0. 0. 0 0. 0. 0;
12895, 0. 0. 0 0. 0. 0;
12905, 0. 0. 0 0. 0. 0;
12915, 0. 0. 0 0. 0. 0;
12925, 0. 0. 0 0. 0. 0;
12935, 0. 0. 0 0. 0. 0;
12945, 0. 0. 0 0. 0. 0;
12955, 0. 0. 0 0. 0. 0;
12965, 0. 0. 0 0. 0. 0;
12975, 0. 0. 0 0. 0. 0;
12985, 0. 0. 0 0. 0. 0;
12995, 0. 0. 0 0. 0. 0;
13005, 0. 0. 0 0. 0. 0;
13015, 0. 0. 0 0. 0. 0;
13025, 0. 0. 0 0. 0. 0;
13035, 0. 0. 0 0. 0. 0;
13045, 0. 0. 0 0. 0. 0;
13055, 0. 0. 0 0. 0. 0;
13065, 0. 0. 0 0. 0. 0;
13075, 0. 0. 0 0. 0. 0;
13085, 0. 0. 0 0. 0. 0;
13095, 0. 0. 0 0. 0. 0;
13105, 0. 0. 0 0. 0. 0;
13115, 0. 0. 0 0. 0. 0;
13125, 0. 0. 0 0. 0. 0;
13135, 0. 0. 0 0. 0. 0;
13145, 0. 0. 0 0. 0. 0;
13155, 0. 0. 0 0. 0. 0;
13165, 0. 0. 0 0. 0. 0;
13175, 0. 0. 0 0. 0. 0;
13185, 0. 0. 0 0. 0. 0;
13195, 0. 0. 0 0. 0. 0;
13205, 0. 0. 0 0. 0. 0;
13215, 0. 0. 0 0. 0. 0;
13225, 0. 0. 0 0. 0. 0;
13235, 0. 0. 0 0. 0. 0;
13245, 0. 0. 0 0. 0. 0;
13255, 0. 0. 0 0. 0. 0;
13265, 0. 0. 0 0. 0. 0;
13275, 0. 0. 0 0. 0. 0;
13285, 0. 0. 0 0. 0. 0;
13295, 0. 0. 0 0. 0. 0;
13305, 0. 0. 0 0. 0. 0;
13315, 0. 0. 0 0. 0. 0;
13325, 0. 0. 0 0. 0. 0;
13335, 0. 0. 0 0. 0. 0;
13345, 0. 0. 0 0. 0. 0;
13355, 0. 0. 0 0. 0. 0;
13365, 0. 0. 0 0. 0. 0;
13375, 0. 0. 0 0. 0. 0;
13385, 0. 0. 0 0. 0. 0;
13395, 0. 0. 0 0. 0. 0;
13405, 0. 0. 0 0. 0. 0;
13415, 0. 0. 0 0. 0. 0;
13425, 0. 0. 0 0. 0. 0;
13435, 0. 0. 0 0. 0. 0;
13445, 0. 0. 0 0. 0. 0;
13455, 0. 0. 0 0. 0. 0;
13465, 0. 0. 0 0. 0. 0;
13475, 0. 0. 0 0. 0. 0;
13485, 0. 0. 0 0. 0. 0;
13495, 0. 0. 0 0. 0. 0;
13505, 0. 0. 0 0. 0. 0;
13515, 0. 0. 0 0. 0. 0;
13525, 0. 0. 0 0. 0. 0;
13535, 0. 0. 0 0. 0. 0;
13545, 0. 0. 0 0. 0. 0;
13555, 0. 0. 0 0. 0. 0;
13565, 0. 0. 0 0. 0. 0;
13575, 0. 0. 0 0. 0. 0;
13585, 0. 0. 0 0. 0. 0;
13595, 0. 0. 0 0. 0. 0;
13605, 0. 0. 0 0. 0. 0;
13615, 0. 0. 0 0. 0. 0;
13625, 0. 0. 0 0. 0. 0;
13635, 0. 0. 0 0. 0. 0;
13645, 0. 0. 0 0. 0. 0;
13655, 0. 0. 0 0. 0. 0;
13665, 0. 0. 0 0. 0. 0;
13675, 0. 0. 0 0. 0. 0;
13685, 0. 0. 0 0. 0. 0;
13695, 0. 0. 0 0. 0. 0;
13705, 0. 0. 0 0. 0. 0;
13715, 0. 0. 0 0. 0. 0;
13725, 0. 0. 0 0. 0. 0;
13735, 0. 0. 0 0. 0. 0;
13745, 0. 0. 0 0. 0. 0;
13755, 0. 0. 0 0. 0. 0;
13765, 0. 0. 0 0. 0. 0;
13775, 0. 0. 0 0. 0. 0;
13785, 0. 0. 0 0. 0. 0;
13795, 0. 0. 0 0. 0. 0;
13805, 0. 0. 0 0. 0. 0;
13815, 0. 0. 0 0. 0. 0;
13825, 0. 0. 0 0. 0. 0;
13835, 0. 0. 0 0. 0. 0;
13845, 0. 0. 0 0. 0. 0;
13855, 0. 0. 0 0. 0. 0;
13865, 0. 0. 0 0. 0. 0;
13875, 0. 0. 0 0. 0. 0;
13885, 0. 0. 0 0. 0. 0;
13895, 0. 0. 0 0. 0. 0;
13905, 0. 0. 0 0. 0. 0;
13915, 0. 0. 0 0. 0. 0;
13925, 0. 0. 0 0. 0. 0;
13935, 0. 0. 0 0. 0. 0;
13945, 0. 0. 0 0. 0. 0;
13955, 0. 0. 0 0. 0. 0;
13965, 0. 0. 0 0. 0. 0;
13975, 0. 0. 0 0. 0. 0;
13985, 0. 0. 0 0. 0. 0;
13995, 0. 0. 0 0. 0. 0;
14005, 0. 0. 0 0. 0. 0;
14015, 0. 0. 0 0. 0. 0;
14025, 0. 0. 0 0. 0. 0;
14035, 0. 0. 0 0. 0. 0;
14045, 0. 0. 0 0. 0. 0;
14055, 0. 0. 0 0. 0. 0;
14065, 0. 0. 0 0. 0. 0;
14075, 0. 0. 0 0. 0. 0;
14085, 0. 0. 0 0. 0. 0;
14095, 0. 0. 0 0. 0. 0;
14105, 0. 0. 0 0. 0. 0;
14115, 0. 0. 0 0. 0. 0;
14125, 0. 0. 0 0. 0. 0;
14135, 0. 0. 0 0. 0. 0;
14145, 0. 0. 0 0. 0. 0;
14155, 0. 0. 0 0. 0. 0;
14165, 0. 0. 0 0. 0. 0;
14175, 0. 0. 0 0. 0. 0;
14185, 0. 0. 0 0. 0. 0;
14195, 0. 0. 0 0. 0. 0;
14205, 0. 0. 0 0. 0. 0;
14215, 0. 0. 0 0. 0. 0;
14225, 0. 0. 0 0. 0. 0;
14235, 0. 0. 0 0. 0. 0;
14245, 0. 0. 0 0. 0. 0;
14255, 0. 0. 0 0. 0. 0;
14265, 0. 0. 0 0. 0. 0;
14275, 0. 0. 0 0. 0. 0;
14285, 0. 0. 0 0. 0. 0;
14295, 0. 0. 0 0. 0. 0;
14305, 0. 0. 0 0. 0. 0;
14315, 0. 0. 0 0. 0. 0;
14325, 0. 0. 0 0. 0. 0;
14335, 0. 0. 0 0. 0. 0;
14345, 0. 0. 0 0. 0. 0;
14355, 0. 0. 0 0. 0. 0;
14365, 0. 0. 0 0. 0. 0;
14375, 0. 0. 0 0. 0. 0;
14385, 0. 0. 0 0. 0. 0;
14395, 0. 0. 0 0. 0. 0;
14405, 0. 0. 0 0. 0. 0;
14415, 0. 0. 0 0. 0. 0;
14425, 0. 0. 0 0. 0. 0;
14435, 0. 0. 0 0. 0. 0;
14445, 0. 0. 0 0. 0. 0;
14455, 0. 0. 0 0. 0. 0;
14465, 0. 0. 0 0. 0. 0;
14475, 0. 0. 0 0. 0. 0;
14485, 0. 0. 0 0. 0. 0;
14495, 0. 0. 0 0. 0. 0;
14505, 0. 0. 0 0. 0. 0;
14515, 0. 0. 0 0. 0. 0;
14525, 0. 0. 0 0. 0. 0;
14535, 0. 0. 0 0. 0. 0;
14545, 0. 0. 0 0. 0. 0;
14555, 0. 0. 0 0. 0. 0;
14565, 0. 0. 0 0. 0. 0;
14575, 0. 0. 0 0. 0. 0;
14585, 0. 0. 0 0. 0. 0;
14595, 0. 0. 0 0. 0. 0;
14605, 0. 0. 0 0. 0. 0;
14615, 0. 0. 0 0. 0. 0;
14625, 0. 0. 0 0. 0. 0;
14635, 0. 0. 0 0. 0. 0;
14645, 0. 0. 0 0. 0. 0;
14655, 0. 0. 0 0. 0. 0;
14665, 0. 0. 0 0. 0. 0;
14675, 0. 0. 0 0. 0. 0;
14685, 0. 0. 0 0. 0. 0;
14695, 0. 0. 0 0. 0. 0;
14705, 0. 0. 0 0. 0. 0;
14715, 0. 0. 0 0. 0. 0;
14725, 0. 0. 0 0. 0. 0;
14735, 0. 0. 0 0. 0. 0;
14745, 0. 0. 0 0. 0. 0;
14755, 0. 0. 0 0. 0. 0;
14765, 0. 0. 0 0. 0. 0;
14775, 0. 0. 0 0. 0. 0;
14785, 0. 0. 0 0. 0. 0;
14795, 0. 0. 0 0. 0. 0;
14805, 0. 0. 0 0. 0. 0;
14815, 0. 0. 0 0. 0. 0;
14825, 0. 0. 0 0. 0. 0;
14835, 0. 0. 0 0. 0. 0;
14845, 0. 0. 0 0. 0. 0;
14855, 0. 0. 0 0. 0. 0;
14865, 0. 0. 0 0. 0. 0;
14875, 0. 0. 0 0. 0. 0;
14885, 0. 0. 0 0. 0. 0;
14895, 0. 0. 0 0. 0. 0;
14905, 0. 0. 0 0. 0. 0;
14915, 0. 0. 0 0. 0. 0;
14925, 0. 0. 0 0. 0. 0;
14935, 0. 0. 0 0. 0. 0;
14945, 0. 0. 0 0. 0. 0;
14955, 0. 0. 0 0. 0. 0;
14965, 0. 0. 0 0. 0. 0;
14975, 0. 0. 0 0. 0. 0;
14985, 0. 0. 0 0. 0. 0;
14995, 0. 0. 0 0. 0. 0;
15005, 0. 0. 0 0. 0. 0;
15015, 0. 0. 0 0. 0. 0;
15025, 0. 0. 0 0. 0. 0;
15035, 0. 0. 0 0. 0. 0;
15045, 0. 0. 0 0. 0. 0;
15055, 0. 0. 0 0. 0. 0;
15065, 0. 0. 0 0. 0. 0;
15075, 0. 0. 0 0. 0. 0;
15085, 0. 0. 0 0. 0. 0;
15095, 0. 0. 0 0. 0. 0;
15105, 0. 0. 0 0. 0. 0;
15115, 0. 0. 0 0. 0. 0;
15125, 0. 0. 0 0. 0. 0;
15135, 0. 0. 0 0. 0. 0;
15145, 0. 0. 0 0. 0. 0;
15155, 0. 0. 0 0. 0. 0;
15165, 0. 0. 0 0. 0. 0;
15175, 0. 0. 0 0. 0. 0;
15185, 0. 0. 0 0. 0. 0;
15195, 0. 0. 0 0. 0. 0;
15205, 0. 0. 0 0. 0. 0;
15215, 0. 0. 0 0. 0. 0;
15225, 0. 0. 0 0. 0. 0;
15235, 0. 0. 0 0. 0. 0;
15245, 0. 0. 0 0. 0. 0;
15255, 0. 0. 0 0. 0. 0;
15265, 0. 0. 0 0. 0. 0;
15275, 0. 0. 0 0. 0. 0;
15285, 0. 0. 0 0. 0. 0;
15295, 0. 0. 0 0. 0. 0;
15305, 0. 0. 0 0. 0. 0;
15315, 0. 0. 0 0. 0. 0;
15325, 0. 0. 0 0. 0. 0;
15335, 0. 0. 0 0. 0. 0;
15345, 0. 0. 0 0. 0. 0;
15355, 0. 0. 0 0. 0. 0;
15365, 0. 0. 0 0. 0. 0;
15375, 0. 0. 0 0. 0. 0;
15385, 0. 0. 0 0. 0. 0;
15395, 0. 0. 0 0. 0. 0;
15405, 0. 0. 0 0. 0. 0;
15415, 0. 0. 0 0. 0. 0;
15425, 0. 0. 0 0. 0. 0;
15435, 0. 0. 0 0. 0. 0;
15445, 0. 0. 0 0. 0. 0;
15455, 0. 0. 0 0. 0. 0;
15465, 0. 0. 0 0. 0. 0;
15475, 0. 0. 0 0. 0. 0;
15485, 0. 0. 0 0. 0. 0;
15495, 0. 0. 0 0. 0. 0;
15505, 0. 0. 0 0. 0. 0;
15515, 0. 0. 0 0. 0. 0;
15525, 0. 0. 0 0. 0. 0;
15535, 0. 0. 0 0. 0. 0;
15545, 0. 0. 0 0. 0. 0;
15555, 0. 0. 0 0. 0. 0;
15565, 0. 0. 0 0. 0. 0;
15575, 0. 0. 0 0. 0. 0;
15585, 0. 0. 0 0. 0. 0;
15595, 0. 0. 0 0. 0. 0;
15605, 0. 0. 0 0. 0. 0;
15615, 0. 0. 0 0. 0. 0;
15625, 0. 0. 0 0. 0. 0;
15635, 0. 0. 0 0. 0. 0;
15645, 0. 0. 0 0. 0. 0;
15655, 0. 0. 0 0. 0. 0;
15665, 0. 0. 0 0. 0. 0;
15675, 0. 0. 0 0. 0. 0;
15685, 0. 0. 0 0. 0. 0;
15695, 0. 0. 0 0. 0. 0;
15705, 0. 0. 0 0. 0. 0;
15715, 0. 0. 0 0. 0. 0;
15725, 0. 0. 0 0. 0. 0;
15735, 0. 0. 0 0. 0. 0;
15745, 0. 0. 0 0. 0. 0;
15755, 0. 0. 0 0. 0. 0;
15765, 0. 0. 0 0. 0. 0;
15775, 0. 0. 0 0. 0. 0;
15785, 0. 0. 0 0. 0. 0;
15795, 0. 0. 0 0. 0. 0;
15805, 0. 0. 0 0. 0. 0;
15815, 0. 0. 0 0. 0. 0;
15825, 0. 0. 0 0. 0. 0;
15835, 0. 0. 0 0. 0. 0;
15845, 0. 0. 0 0. 0. 0;
15855, 0. 0. 0 0. 0. 0;
